Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2019,2019,ha,13327,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2020,2020,ha,13298,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1329,"Other citrus fruit, n.e.c.",2015,2015,hg/ha,69423,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1329,"Other citrus fruit, n.e.c.",2016,2016,hg/ha,68994,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1329,"Other citrus fruit, n.e.c.",2017,2017,hg/ha,68953,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1329,"Other citrus fruit, n.e.c.",2018,2018,hg/ha,69123,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1329,"Other citrus fruit, n.e.c.",2019,2019,hg/ha,69023,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1329,"Other citrus fruit, n.e.c.",2020,2020,hg/ha,69031,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1329,"Other citrus fruit, n.e.c.",2015,2015,tonnes,90750,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1329,"Other citrus fruit, n.e.c.",2016,2016,tonnes,92556,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1329,"Other citrus fruit, n.e.c.",2017,2017,tonnes,91728,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1329,"Other citrus fruit, n.e.c.",2018,2018,tonnes,91678,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1329,"Other citrus fruit, n.e.c.",2019,2019,tonnes,91987,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1329,"Other citrus fruit, n.e.c.",2020,2020,tonnes,91798,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2015,2015,ha,10657,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2016,2016,ha,10311,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2017,2017,ha,10418,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2018,2018,ha,10462,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2019,2019,ha,10397,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2020,2020,ha,10425,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1359.9,"Other fruits, n.e.c.",2015,2015,hg/ha,110626,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1359.9,"Other fruits, n.e.c.",2016,2016,hg/ha,116383,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1359.9,"Other fruits, n.e.c.",2017,2017,hg/ha,112541,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1359.9,"Other fruits, n.e.c.",2018,2018,hg/ha,113153,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1359.9,"Other fruits, n.e.c.",2019,2019,hg/ha,114017,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1359.9,"Other fruits, n.e.c.",2020,2020,hg/ha,113243,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1359.9,"Other fruits, n.e.c.",2015,2015,tonnes,117894,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1359.9,"Other fruits, n.e.c.",2016,2016,tonnes,120003,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1359.9,"Other fruits, n.e.c.",2017,2017,tonnes,117245,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1359.9,"Other fruits, n.e.c.",2018,2018,tonnes,118381,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1359.9,"Other fruits, n.e.c.",2019,2019,tonnes,118543,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1359.9,"Other fruits, n.e.c.",2020,2020,tonnes,118056,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2015,2015,ha,4075,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,2016,ha,4090,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,2017,ha,4086,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2018,2018,ha,4084,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,2019,ha,4087,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,2020,ha,4085,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2015,2015,hg/ha,59877,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,2016,hg/ha,56912,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,2017,hg/ha,57792,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2018,2018,hg/ha,58188,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,2019,hg/ha,57624,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,2020,hg/ha,57878,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2015,2015,tonnes,24400,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,2016,tonnes,23277,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,2017,tonnes,23614,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2018,2018,tonnes,23764,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,2019,tonnes,23551,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,2020,tonnes,23643,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2015,2015,ha,95484,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2016,2016,ha,94393,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2017,2017,ha,94391,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2018,2018,ha,94809,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2019,2019,ha,95500,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2020,2020,ha,96183,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2015,2015,hg/ha,3949,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2016,2016,hg/ha,4023,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2017,2017,hg/ha,4067,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2018,2018,hg/ha,4063,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2019,2019,hg/ha,4057,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2020,2020,hg/ha,4051,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1449.9,"Other oil seeds, n.e.c.",2015,2015,tonnes,37707,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1449.9,"Other oil seeds, n.e.c.",2016,2016,tonnes,37971,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1449.9,"Other oil seeds, n.e.c.",2017,2017,tonnes,38392,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1449.9,"Other oil seeds, n.e.c.",2018,2018,tonnes,38521,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1449.9,"Other oil seeds, n.e.c.",2019,2019,tonnes,38746,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1449.9,"Other oil seeds, n.e.c.",2020,2020,tonnes,38967,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1709.9,Other pulses n.e.c.,2015,2015,ha,228230,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1709.9,Other pulses n.e.c.,2016,2016,ha,195791,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1709.9,Other pulses n.e.c.,2017,2017,ha,196081,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1709.9,Other pulses n.e.c.,2018,2018,ha,206701,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1709.9,Other pulses n.e.c.,2019,2019,ha,199524,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1709.9,Other pulses n.e.c.,2020,2020,ha,200769,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1709.9,Other pulses n.e.c.,2015,2015,hg/ha,6757,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1709.9,Other pulses n.e.c.,2016,2016,hg/ha,5288,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1709.9,Other pulses n.e.c.,2017,2017,hg/ha,5879,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1709.9,Other pulses n.e.c.,2018,2018,hg/ha,6016,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1709.9,Other pulses n.e.c.,2019,2019,hg/ha,5733,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1709.9,Other pulses n.e.c.,2020,2020,hg/ha,5877,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1709.9,Other pulses n.e.c.,2015,2015,tonnes,154225,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1709.9,Other pulses n.e.c.,2016,2016,tonnes,103533,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1709.9,Other pulses n.e.c.,2017,2017,tonnes,115276,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1709.9,Other pulses n.e.c.,2018,2018,tonnes,124344,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1709.9,Other pulses n.e.c.,2019,2019,tonnes,114384,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1709.9,Other pulses n.e.c.,2020,2020,tonnes,118001,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2015,2015,ha,905,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2016,2016,ha,915,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2017,2017,ha,903,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2018,2018,ha,908,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2019,2019,ha,909,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2020,2020,ha,906,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2015,2015,hg/ha,14453,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2016,2016,hg/ha,13519,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2017,2017,hg/ha,13832,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2018,2018,hg/ha,13932,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2019,2019,hg/ha,13751,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2020,2020,hg/ha,13852,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2015,2015,tonnes,1308,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2016,2016,tonnes,1237,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2017,2017,tonnes,1249,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2018,2018,tonnes,1265,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2019,2019,tonnes,1250,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2020,2020,tonnes,1255,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2015,2015,ha,3899,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2016,2016,ha,3928,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2017,2017,ha,3942,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2018,2018,ha,3923,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2019,2019,ha,3931,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2020,2020,ha,3932,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1319,"Other tropical fruits, n.e.c.",2015,2015,hg/ha,103829,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1319,"Other tropical fruits, n.e.c.",2016,2016,hg/ha,99697,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1319,"Other tropical fruits, n.e.c.",2017,2017,hg/ha,101169,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1319,"Other tropical fruits, n.e.c.",2018,2018,hg/ha,101560,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1319,"Other tropical fruits, n.e.c.",2019,2019,hg/ha,100809,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1319,"Other tropical fruits, n.e.c.",2020,2020,hg/ha,101180,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1319,"Other tropical fruits, n.e.c.",2015,2015,tonnes,40483,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1319,"Other tropical fruits, n.e.c.",2016,2016,tonnes,39161,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1319,"Other tropical fruits, n.e.c.",2017,2017,tonnes,39881,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1319,"Other tropical fruits, n.e.c.",2018,2018,tonnes,39842,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1319,"Other tropical fruits, n.e.c.",2019,2019,tonnes,39628,E,Estimated value
